num_pedido;cpf_cliente;status;valor_total;dt_pedido;canal
58282;362.644.332-92;enviado;2.758,75;24/03/2025;app
65183;459.941.883-87;CANCELADO;1862.71;29/08/2024;app
52105;557.790.827-23;canc;2.831,85;06/10/2024;app
60347;438.816.848-32;cancelado;401.85;2024-08-22;app
61335;841.714.796-90;ENVIADO;2035.85;11/05/2025;site
51097;644.058.355-78;PENDENTE;2.592,41;2025-02-20;app
53460;156.336.061-68;cancelado;2.416,70;06/02/2026;site
60937;203.747.677-93;pendente;177.96;15/06/2024;app
50389;338.417.876-91;Pago;3.455,82;18/10/2024;site
56363;81140731955;canc;1043.08;23/05/2024;SITE
61332;87449562154;PAGO;319.13;31/02/2025;App 
55454;159.654.582-82;cancelado;1.777,11;2025-05-19;site
66288;03983135471;PAGO;2.121,28;2024-06-21;app
62220;27800560880;Pago;1382.72;23/10/2025;marketplace
67806;482.199.120-90;ENVIADO;1.177,20;20/06/2025;site
68180;21806036304;PAGO;31,65;06/09/2025;site
63554;281.372.143-30;pago ;338.86;2024-10-19;site
62657;16691008200;pg;1.693,89;03/03/2024;SITE
63381;713.052.064-79;pago;905.27;2024-02-06;SITE
65968;13936967830;canc;2.228,92;24/04/2025;App 
59637;966.629.091-06;PENDENTE;2958.96;11/03/2025;marketplace
64741;75638856846;PAGO;2.645,85;2026-03-14;site
58469;458.104.573-80;PENDENTE;3426.39;2025-12-01;SITE
68951;46005614142;PENDENTE;2897.84;2024-02-29;site
66486;728.558.679-08;CANCELADO;2833.67;2024-11-18;site
67270;66942170054;pago;117,81;24/05/2025;app
64443;63405829070;CANCELADO;2.594,00;2025-02-17;SITE
68755;022.743.303-36;PENDENTE;849.89;10/09/2025;app
55426;338.430.926-05;Pago;1.335,48;21/12/2025;App 
52806;690.336.931-78;enviado;1.637,56;12/04/2025;site
54544;124.710.103-77;Pago;191.92;03/12/2025;marketplace
60322;97467930712;Pago;2802.83;01/10/2024;site
61194;601.883.041-85;canc;1708.94;11/09/2024;SITE
60506;942.817.934-53;cancelado;434,58;2025-11-22;marketplace
67531;676.654.209-82;cancelado;260.60;2025-07-13;marketplace
50907;31806325420;pago ;1.731,42;2024-02-21;marketplace
52334;486.402.294-14;PENDENTE;2.065,66;27/07/2024;site
58193;871.420.357-06;cancelado;3.187,61;27/03/2025;app
55304;529.540.054-91;pg;2.069,55;2024-03-08;App 
53999;24508821031;Pago;873,63;09/06/2025;App 
57733;82379354898;cancelado;2.400,66;2024-12-02;SITE
69248;471.439.516-50;PAGO;790,24;06/02/2025;SITE
54035;839.784.791-09;pago;3290.25;25/01/2026;marketplace
51410;760.545.769-33;PENDENTE;1172.86;26/01/2026;App 
67925;08450786070;pendente;1616.87;2026-01-11;SITE
53011;64393304543;pago ;2123.39;2024-12-02;app
61689;507.628.397-08;cancelado;3.266,02;20/02/2026;marketplace
51133;79194096163;cancelado;588.49;2026-03-20;marketplace
50234;87225578570;pago;583,60;2024-10-17;site
60284;39852381890;ENVIADO;2.732,46;2024-09-13;marketplace
55078;12191442315;canc;1.318,23;2024-10-15;SITE
69599;902.948.494-24;enviado;3.054,42;2025-10-15;app
64758;38846975367;enviado;1522.29;2025-09-18;marketplace
53966;460.363.242-86;ENVIADO;2596.86;25/12/2024;site
59150;523.083.708-07;pendente;672.11;02/10/2025;SITE
55499;62109692677;pg;2.565,34;14/03/2026;site
66276;928.377.522-82;CANCELADO;337,86;2025-01-19;app
54045;534.650.324-20;pendente;932.90;09/11/2025;App 
64787;567.731.884-15;ENVIADO;3494.56;30/03/2024;app
55223;76557374877;cancelado;3.452,69;2026-01-01;SITE
58478;05796527347;Pago;2.117,04;2024-05-11;app
59142;07487813401;PENDENTE;1.590,02;2024-01-17;SITE
68949;558.686.395-29;pendente;2383.46;27/07/2024;marketplace
54270;38963376109;enviado;3.027,32;2024-04-10;site
51965;640.009.256-01;PENDENTE;938,40;10/08/2024;app
50433;98628950982;cancelado;1.011,14;18/01/2024;SITE
65549;25447241960;enviado;1.941,30;26/09/2025;App 
67221;34918924573;Pago;3431.92;01/05/2026;App 
54081;999.219.212-74;cancelado;282,89;2024-09-25;marketplace
59578;61494923629;CANCELADO;2846.17;2024-06-25;App 
67886;15440967630;pago ;478,76;29/12/2024;site
58668;37390071338;CANCELADO;374.20;2024-11-30;app
62875;75000699106;PENDENTE;3287.24;2024-10-29;App 
50236;58517774191;PAGO;2286.30;2026-02-03;App 
52971;57362530382;PENDENTE;459,57;2024-06-18;marketplace
66876;363.659.050-25;pago ;3356.17;02/08/2025;App 
50681;52635100470;PENDENTE;1124.42;05/06/2025;App 
64399;996.451.159-06;pago;156,87;10/12/2024;site
50368;043.790.868-28;pg;67.22;13/04/2024;site
68597;416.073.198-88;pendente;1.945,64;2024-09-18;SITE
57299;75914456690;pg;1.957,34;02/11/2024;marketplace
66126;334.299.508-48;PAGO;3.134,58;15/08/2024;App 
68737;38277771193;pago;755,17;2025-07-30;site
52736;34170054504;pg;2.229,39;2025-05-16;marketplace
61683;02676720988;PAGO;3387.52;2026-01-04;SITE
60218;870.605.664-49;pago ;1046.46;2025-05-23;SITE
57207;565.783.393-70;PAGO;2970.52;2024-04-02;SITE
62356;03494670218;enviado;318.85;11/01/2025;site
52416;34816940324;enviado;300,11;11/01/2024;SITE
69435;643.095.449-83;canc;2.424,99;11/04/2026;App 
56968;49373529030;pago ;1894.72;09/07/2024;App 
61771;49551669703;pago ;308,50;2025-04-27;site
52843;139.369.678-30;pago;1.268,44;2025-02-26;SITE
65126;72495986005;canc;3005.34;23/07/2025;app
59614;94995720235;PENDENTE;1.388,08;23/10/2024;site
61152;04018079400;ENVIADO;1532.80;29/04/2025;SITE
64038;47693895078;pago;52,21;11/07/2025;App 
62678;398.365.203-41;PENDENTE;2138.04;2024-09-26;SITE
58943;78519108890;Pago;1.290,74;16/04/2026;marketplace
56717;30539734560;PAGO;1.702,17;07/05/2024;app
69943;977.525.746-86;pago ;1.498,20;05/06/2026;marketplace
60805;76654842715;pago ;3.448,93;09/09/2025;marketplace
61764;30318393310;PENDENTE;2.731,23;2026-01-16;site
50561;95922483978;pago ;1.142,47;12/04/2024;app
68863;16318732888;CANCELADO;290,12;14/03/2026;App 
52537;64036840606;cancelado;1.216,36;24/04/2026;app
69136;318.543.782-95;canc;357,37;2024-03-27;app
63952;075.454.223-84;PAGO;461,36;22/06/2024;App 
50339;58019762132;ENVIADO;3259.43;05/04/2026;App 
52345;255.966.472-09;canc;866,13;2026-05-28;App 
51960;50693576383;canc;676,20;2025-05-12;marketplace
52496;80458954209;ENVIADO;3.121,70;20/10/2024;marketplace
65303;852.771.305-51;PAGO;1.632,84;06/07/2024;marketplace
59297;30394290437;Pago;1281.47;2025-06-21;app
59462;34960501600;cancelado;2.688,66;17/11/2024;SITE
66853;815.904.361-99;PENDENTE;476,58;2024-08-10;SITE
50454;96942691569;pago;2.995,06;2025-02-11;SITE
66641;52152723104;pg;1.187,66;2024-06-21;marketplace
63824;308.196.954-91;pendente;256.18;2024-03-01;app
68683;25411076099;PENDENTE;3.085,24;11/04/2025;site
60296;950.816.487-52;PENDENTE;150,75;02/05/2025;app
53543;20569815215;Pago;2.121,08;2024-09-07;App 
50461;438.632.221-30;ENVIADO;1565.91;2025-03-22;marketplace
65496;402.891.416-72;pago ;1.066,69;2024-04-04;marketplace
60171;910.371.705-47;pago ;1.309,39;04/04/2025;App 
69744;543.071.417-84;pago;410,16;2025-12-15;SITE
60871;43805158939;canc;2.220,06;2025-04-07;App 
59898;82475991127;enviado;2.354,73;2024-11-04;marketplace
54275;501.333.431-46;cancelado;1.487,55;15/11/2024;SITE
66507;987.554.670-41;pago;451,92;2025-09-27;site
53202;103.495.611-68;pago ;1.950,94;10/04/2026;SITE
60377;649.036.571-59;CANCELADO;518,80;17/02/2025;App 
58665;34268396950;pago ;1.164,06;09/04/2024;App 
65737;911.498.307-94;CANCELADO;2697.80;2025-03-07;app
65386;055.641.990-14;PAGO;2.542,77;06/10/2024;app
53705;946.592.054-10;cancelado;2820.09;04/04/2024;marketplace
54372;386.310.505-20;pago;2.719,20;14/09/2025;SITE
60353;37859541742;PAGO;285.52;2024-05-24;site
60213;730.332.496-80;Pago;1.175,97;2024-10-18;App 
66390;87007942016;canc;63,38;2025-02-12;marketplace
55618;65536018108;PENDENTE;2942.52;05/04/2026;marketplace
68628;557.431.329-41;pago ;1.562,64;06/06/2024;App 
69769;05267169757;canc;3169.56;2024-02-19;marketplace
61625;76083073588;PAGO;711.07;24/05/2025;site
64730;454.367.687-41;pago ;2.026,22;06/10/2025;site
65877;78471073846;PENDENTE;2484.68;16/05/2024;App 
69890;86179327165;PAGO;3044.27;19/04/2025;SITE
61920;965.645.539-86;pago;3.204,68;2026-01-19;App 
56570;13806490058;CANCELADO;2175.47;20/11/2025;App 
68281;16714227590;pago;939,70;11/11/2024;marketplace
69971;59147625376;canc;2.141,21;2024-05-23;app
62532;186.679.066-89;Pago;691.28;2025-10-24;marketplace
50067;93183997908;Pago;3.379,78;2026-04-13;App 
52685;295.458.583-89;pago;1117.71;11/09/2024;SITE
57355;255.618.444-23;Pago;1968.10;17/07/2025;app
59110;250.843.421-31;pg;352.54;2024-04-02;app
52546;41876776073;pago;1477.20;26/05/2025;App 
62791;07886985834;CANCELADO;1023.11;2025-09-16;app
50420;355.136.493-14;Pago;1447.67;08/02/2026;site
51115;634.058.290-70;pago ;1292.86;16/06/2024;SITE
53873;52831533805;pg;914,34;2024-06-23;App 
61661;811.180.981-61;PAGO;1751.48;2026-01-09;marketplace
50989;68957967206;pg;1.945,00;2024-03-15;SITE
56963;801.944.258-86;pg;2032.05;2025-05-15;app
66576;20604540930;pago ;696.83;2025-03-26;App 
60684;72857595891;ENVIADO;3.133,17;06/07/2025;marketplace
57113;98410167964;pago ;2795.65;2025-10-19;app
56514;339.740.148-88;PAGO;3.021,18;2024-11-01;app
68701;411.516.446-84;enviado;2561.92;2025-10-30;App 
57386;874.777.407-04;PAGO;2.944,95;16/07/2024;App 
68706;55877452606;canc;2.061,15;2025-01-08;marketplace
52377;25091557334;pg;3004.30;2024-02-25;App 
63811;90713845600;cancelado;2.943,34;2024-02-29;App 
58342;498.391.032-89;enviado;2.633,19;2025-09-06;marketplace
53596;11549475053;Pago;3105.49;2025-01-30;app
53087;580.843.196-47;CANCELADO;2519.01;2025-06-05;SITE
68459;916.276.243-50;PAGO;2.693,73;2026-05-07;app
54404;51335850805;pago ;1.324,34;2026-02-21;App 
54569;72624719377;pendente;3222.86;2025-11-30;site
55846;959.224.839-78;pago ;2.190,04;2026-01-26;marketplace
51807;77601231674;CANCELADO;1896.76;25/12/2024;SITE
55628;79176734307;enviado;1182.20;06/04/2026;marketplace
50910;996.543.175-24;PAGO;832.71;2024-12-10;site
59841;607.085.194-31;canc;2292.21;01/10/2024;site
50751;52785854985;ENVIADO;2.694,16;2025-06-21;app
66332;660.862.365-85;pg;2172.91;2026-03-25;app
55807;986.221.405-80;cancelado;162.75;2025-01-22;marketplace
55087;311.979.218-77;pendente;1651.57;2026-05-06;SITE
57993;172.035.796-03;pago;2.479,22;20/11/2024;app
56556;109.129.443-74;ENVIADO;245.09;2024-12-30;app
53945;04062321564;enviado;1.951,49;2024-06-27;app
63560;365.426.241-47;ENVIADO;1040.73;27/05/2026;site
53675;144.124.522-71;ENVIADO;1.153,12;22/12/2024;site
55659;90395728606;pendente;433.35;01/10/2024;App 
50204;69714797349;pg;1.461,19;06/04/2026;app
58080;524.171.687-40;pg;194,51;2024-07-09;site
55382;94719912001;cancelado;2.033,50;03/03/2024;site
63714;107.126.158-49;cancelado;585,11;2024-01-29;marketplace
56471;017.226.016-71;pago ;173,17;2026-01-09;marketplace
66475;87738363894;pago;2.923,24;2024-10-05;marketplace
69577;92224924470;pg;1204.38;27/08/2025;SITE
58208;898.515.519-96;CANCELADO;1402.60;2025-02-15;SITE
50011;37529945505;pago ;1.843,37;23/08/2024;SITE
68441;51640640061;ENVIADO;2.745,54;20/01/2024;site
68097;677.692.191-16;canc;1.304,78;12/10/2025;marketplace
63750;489.040.113-02;cancelado;2356.14;11/06/2026;site
53899;642.927.782-80;PENDENTE;446,32;06/11/2025;App 
63780;218.909.275-20;ENVIADO;2.534,13;27/03/2025;App 
50861;61943114285;PENDENTE;2589.61;2025-03-05;marketplace
68335;93539562184;ENVIADO;1448.91;24/08/2025;SITE
52023;66053844403;PAGO;2.219,68;2025-03-10;SITE
63162;92917736038;pg;1.473,12;02/05/2024;site
57302;77677192866;CANCELADO;2390.56;2024-01-16;App 
53350;892.251.747-64;pago;1.582,08;2024-11-13;marketplace
67999;38880122100;pago;3446.04;2025-03-08;app
65943;51994101300;PAGO;2.945,38;2026-02-28;SITE
62836;41551051796;enviado;1865.65;02/04/2026;app
52130;485.525.687-05;pago;3377.69;2025-08-16;app
54930;405.682.996-98;pendente;2567.60;14/07/2025;app
60782;996.100.231-85;canc;1418.95;2025-10-10;app
68824;00453585914;ENVIADO;3137.55;10/11/2024;app
60359;157.333.538-05;pago;1505.45;06/11/2024;site
61535;935.028.501-00;Pago;913,35;01/04/2024;SITE
54573;63917555239;pago ;3.460,51;2024-05-16;App 
66796;19170851760;PENDENTE;1.341,82;2026-02-08;App 
65200;330.591.541-20;Pago;1997.84;2024-06-18;SITE
51945;22212421907;enviado;2560.31;03/12/2024;app
59028;605.537.829-91;pendente;2945.15;16/06/2024;App 
58348;267.699.242-26;ENVIADO;3.080,42;02/03/2026;App 
51063;901.688.404-13;pg;2.529,50;02/12/2025;app
51405;01666870064;PENDENTE;977,91;03/04/2025;site
53532;06736820561;canc;2.145,86;2024-09-14;SITE
66369;27759479212;enviado;1.264,57;16/05/2026;App 
55192;804.450.928-31;CANCELADO;740,20;30/08/2025;app
56038;58001873129;PENDENTE;3.103,86;10/10/2024;App 
56605;14900666327;pago;519,49;04/05/2025;marketplace
57533;42886050598;CANCELADO;2.782,00;2024-12-30;site
58154;103.579.727-59;cancelado;1056.98;2024-06-16;App 
66462;650.836.816-84;canc;203.14;17/05/2025;marketplace
65376;17333856810;pago ;1.307,43;2024-09-19;marketplace
50289;646.603.327-99;enviado;1.781,23;05/09/2024;SITE
50929;917.827.297-12;pg;3.208,82;2025-10-06;marketplace
67926;97034251940;pago;1863.24;25/02/2026;app
59602;71108379044;pg;1.339,05;09/06/2025;App 
68180;21806036304;PAGO;31,65;06/09/2025;site
59291;078.688.786-90;Pago;567.42;01/05/2024;SITE
65665;43512904556;enviado;1839.07;2024-08-07;SITE
61191;171.339.596-74;enviado;1602.41;27/10/2025;App 
68833;24367523543;pago;2.170,25;2025-08-26;app
68030;343.946.357-56;pago ;980,80;24/08/2025;SITE
66124;17284712732;pago ;261,09;2024-11-25;app
59866;04774258520;ENVIADO;2677.73;08/02/2026;marketplace
61730;723.288.239-47;pago ;586,20;2025-01-15;marketplace
52175;859.770.348-22;pago ;1922.29;2026-01-15;App 
52260;502.437.361-85;CANCELADO;53.84;18/05/2024;App 
58635;518.449.892-32;PAGO;3.251,36;04/12/2024;app
52665;828.791.465-50;enviado;2.814,15;2024-03-03;marketplace
59982;54997263109;canc;282,99;14/11/2025;app
60853;22302530004;pg;41,46;03/09/2024;app
62775;955.330.892-92;PENDENTE;482.11;23/02/2026;App 
59594;419.636.133-17;canc;1.128,57;2024-06-21;SITE
58096;284.973.866-20;pg;377,75;06/05/2024;site
66255;593.896.763-55;pago;3027.93;2024-08-10;site
56693;069.789.995-04;Pago;1706.92;27/09/2024;app
55445;533.401.647-38;pg;2.314,57;13/02/2026;app
53378;15965458282;PAGO;2.009,40;2025-08-12;App 
54637;53273551445;canc;1529.48;19/12/2025;app
64614;70998731722;enviado;2.971,28;10/07/2024;marketplace
61862;11858110106;pago ;3364.66;2025-11-28;SITE
61645;326.901.873-88;pago ;2.039,12;2025-02-08;app
66097;99441715492;PAGO;603,15;2026-06-06;SITE
51545;537.801.891-94;enviado;1.451,48;14/04/2026;marketplace
65038;271.804.559-03;enviado;2.353,25;2025-06-01;SITE
56645;786.307.013-90;pago ;1765.24;02/09/2024;app
59144;324.540.536-76;ENVIADO;1.605,18;05/04/2024;site
52725;544.527.861-11;CANCELADO;3180.21;09/04/2025;App 
68272;897.639.160-89;ENVIADO;2525.10;13/11/2025;SITE
58847;56862230760;pago ;2.259,57;2024-09-14;SITE
64194;40479416117;enviado;2.084,18;12/08/2025;marketplace
62877;515.567.337-20;enviado;1.777,52;2024-02-21;SITE
66269;222.999.362-38;Pago;1983.12;2025-06-18;app
53055;90523347571;CANCELADO;2266.99;20/03/2026;SITE
61602;709.001.635-85;CANCELADO;2.554,72;03/01/2026;SITE
66194;997.704.145-81;PAGO;25.64;29/11/2024;App 
58535;009.006.325-26;pendente;2.226,04;2026-01-09;marketplace
58912;621.788.293-09;PAGO;480,61;18/06/2024;site
67092;96173009900;pg;291,36;03/02/2025;site
66603;273.827.606-77;PENDENTE;601.20;09/09/2025;app
58905;39841673428;PENDENTE;594.04;2025-11-19;App 
62407;14202484304;cancelado;1.308,67;07/02/2026;App 
69961;740.039.101-17;Pago;1009.79;07/12/2024;App 
51231;123.274.897-84;Pago;2.970,04;2026-02-08;App 
51635;779.945.054-14;ENVIADO;2733.06;2024-11-19;site
67096;322.041.447-89;Pago;1832.46;2024-05-30;site
63936;237.666.969-39;cancelado;806,51;05/11/2024;site
60010;009.114.989-40;Pago;2.172,91;2026-04-13;App 
67599;728.639.420-77;pago ;1.201,35;2025-04-30;App 
57850;42786801125;enviado;3.056,80;03/06/2026;SITE
65949;18951419746;cancelado;3431.04;04/07/2025;SITE
61786;06094718801;pg;2.083,52;22/08/2025;marketplace
66227;871.834.100-48;enviado;2217.99;2025-05-29;site
62991;48971373814;PAGO;450.05;12/06/2026;app
60249;88220925205;PAGO;2.600,76;2025-02-03;app
66461;246.267.132-39;PENDENTE;1.641,69;2024-05-07;App 
69044;49386204487;pg;1381.28;2024-11-06;App 
59797;596.983.845-45;Pago;3245.02;05/09/2025;App 
68238;461.138.451-92;pendente;3194.69;2024-12-06;marketplace
60462;414.922.835-33;CANCELADO;1.805,41;03/08/2024;marketplace
55970;785.169.949-53;canc;1914.00;29/03/2026;app
52066;60324204426;cancelado;2.457,29;15/06/2024;marketplace
66758;081.703.761-65;canc;1120.48;2025-04-05;SITE
53515;523.083.708-07;pago;3002.05;2024-09-26;app
58246;20622609386;pendente;1464.34;2025-10-12;app
63272;071.821.821-30;canc;2.380,79;2025-04-26;SITE
59010;23948400210;Pago;708.08;16/11/2025;App 
69135;28873449603;PAGO;1.670,99;19/12/2025;App 
50597;659.202.461-54;pg;3277.80;2024-02-23;SITE
55779;48659775970;pendente;2790.06;2024-11-02;app
59358;28641169288;enviado;2.180,73;2025-08-20;app
68260;451.076.226-74;canc;2.057,18;2025-12-06;site
68999;93514216002;CANCELADO;733,62;2025-01-08;SITE
61545;899.312.001-38;canc;1.235,80;27/06/2024;app
54601;635.875.146-82;pago;2.528,65;09/06/2025;marketplace
52832;644.410.619-27;Pago;2.720,82;2026-03-21;app
66315;666.617.071-78;canc;2963.32;2025-02-26;site
67552;68400515609;PENDENTE;1.089,00;17/01/2026;app
63130;585.537.304-50;pago ;589.74;27/01/2025;App 
64158;53349569218;CANCELADO;492.44;2024-02-27;App 
59005;400.455.252-42;PAGO;3.118,12;2025-04-22;SITE
52420;52607505860;pago ;197.23;2026-01-27;site
66389;403.498.939-42;PAGO;1762.30;2026-05-14;app
54774;060.563.607-92;pendente;2584.58;04/12/2025;App 
68650;526.302.669-23;ENVIADO;3.167,90;26/05/2024;app
59265;00999129961;canc;268,95;2024-11-02;app
61629;43509476557;CANCELADO;2144.49;2024-10-13;marketplace
55755;04763301144;pago;1675.25;2024-10-13;marketplace
57433;879.432.050-06;pago ;2750.02;2024-06-10;App 
55201;01409054489;ENVIADO;2257.86;2025-02-22;app
52895;30537406212;pago ;442,89;2026-04-07;SITE
69385;35153474372;canc;835.98;06/06/2024;App 
50983;834.456.622-31;cancelado;495,63;2025-11-28;app
65348;50186074247;enviado;3137.46;2024-07-08;app
55714;537.644.512-70;Pago;362.38;25/03/2025;marketplace
62016;465.592.189-70;pago;1.928,86;08/12/2025;SITE
56567;78796338717;CANCELADO;162.71;2025-08-01;marketplace
65928;77390455438;Pago;3.158,73;06/11/2025;app
69840;48189029002;PENDENTE;1.946,39;2025-12-12;SITE
51005;422.054.872-64;CANCELADO;2917.57;04/05/2024;site
61385;859.306.084-66;PAGO;1181.07;2024-01-31;site
61417;00019594097;pago;3.319,81;2025-10-25;app
69751;06962616856;cancelado;1.254,82;05/01/2024;SITE
52485;36860931620;enviado;463,40;19/05/2024;SITE
68119;46420207649;canc;1561.07;2024-03-27;SITE
56670;28826310904;CANCELADO;2.611,80;2026-04-13;app
55506;84561257845;PENDENTE;1.983,54;2024-07-15;App 
58122;82408475287;ENVIADO;1.272,33;2024-07-20;SITE
58922;094.871.882-07;PENDENTE;245.21;2026-04-16;SITE
53956;970.342.519-40;canc;654.74;2025-04-30;site
51306;950.816.487-52;pg;1.849,02;2025-01-02;app
64770;90604805896;PENDENTE;57.07;05/05/2025;App 
65228;460.406.720-13;cancelado;938.28;2025-10-06;App 
66897;64969028281;PENDENTE;2377.61;2024-12-12;App 
69083;720.080.912-87;ENVIADO;941.07;2026-04-29;site
55546;45527876245;Pago;2.762,08;2025-05-30;site
62262;37800684008;pendente;83,20;2024-10-05;SITE
53111;223.976.621-24;pago ;3344.39;2024-02-23;site
59908;665.939.836-83;Pago;1609.62;11/03/2024;app
64387;193.770.619-20;enviado;1382.70;06/06/2024;site
62842;57047264299;canc;2969.21;25/07/2024;site
63549;99381919402;canc;2815.81;2025-02-25;App 
56290;250.843.421-31;PENDENTE;2.455,75;2024-07-03;marketplace
67570;631.650.124-23;canc;3.267,99;29/11/2025;marketplace
66394;23519609550;canc;2.364,18;2024-01-15;SITE
61485;291.851.686-45;cancelado;2.315,05;2025-06-25;site
66822;46038951512;PENDENTE;3415.29;2024-09-17;App 
66990;20036385638;pg;1080.42;04/08/2025;marketplace
60851;551.972.634-58;pendente;508.37;04/01/2024;App 
54796;820.002.978-63;pago ;43.67;23/07/2024;site
53973;27244952090;PENDENTE;1.861,78;2024-02-11;app
62883;471.195.266-77;PAGO;1.323,40;2025-05-24;site
69754;296.117.139-32;pendente;2495.62;2024-05-12;marketplace
60287;479.907.370-27;Pago;1863.73;2024-04-10;App 
57571;268.368.437-17;cancelado;3.153,43;18/02/2024;marketplace
53863;565.094.846-17;pago ;1109.03;09/06/2026;App 
50605;123.222.320-41;cancelado;1.787,47;08/08/2024;App 
66056;162.031.591-23;enviado;3.360,54;14/07/2024;app
54085;985.965.510-34;cancelado;433,61;2024-09-01;SITE
59886;80495660302;pago ;1.177,55;2024-02-20;SITE
61992;19388309030;CANCELADO;723,50;2024-06-05;SITE
67682;11093878819;pendente;3319.90;14/12/2024;SITE
62968;008.059.801-30;PENDENTE;94,13;2025-02-23;SITE
60379;288.668.980-74;CANCELADO;1498.92;2025-04-01;marketplace
58935;10672872803;pago;522.61;2025-11-07;App 
58832;43778055925;enviado;1196.82;2026-02-21;App 
60313;24890567003;enviado;957.14;2026-05-16;SITE
68419;59355881029;pago ;1954.13;25/08/2025;App 
65307;96662909106;cancelado;2867.66;30/12/2024;app
56708;91779827032;enviado;2555.33;2024-10-12;SITE
60433;67779836789;PAGO;268,73;2024-04-07;App 
